chrom	start	end	snps	F2_POST.1:F2_PRE.1	F2_POST.1:F3_POST_A.1	F2_POST.1:F3_POST_B.1	F2_POST.1:F3_PRE_A.1	F2_POST.1:F3_PRE_B.1	F2_PRE.1:F3_POST_A.1	F2_PRE.1:F3_POST_B.1	F2_PRE.1:F3_PRE_A.1	F2_PRE.1:F3_PRE_B.1	F3_POST_A.1:F3_POST_B.1	F3_POST_A.1:F3_PRE_A.1	F3_POST_A.1:F3_PRE_B.1	F3_POST_B.1:F3_PRE_A.1	F3_POST_B.1:F3_PRE_B.1	F3_PRE_A.1:F3_PRE_B.1
tci2_wsi3.0_chr_1	11600001	11700000	7787	0.018983	0.023698	0.0204464	0.0190322	0.0189294	0.0207716	0.0183564	0.0176073	0.0196852	0.0150234	0.0246956	0.022861	0.0200015	0.0217019	0.0152965
tci2_wsi3.0_chr_1	11700001	11800000	9461	0.0220225	0.0244343	0.0225921	0.0222981	0.0230495	0.0211102	0.0193836	0.0193908	0.019199	0.0174008	0.0221672	0.0228779	0.0212308	0.0217504	0.015491
tci2_wsi3.0_chr_1	11800001	11900000	5280	0.01072	0.0298185	0.0380677	0.032194	0.0384799	0.0192692	0.0264881	0.0259383	0.0308818	0.00712814	0.0148769	0.0151509	0.0172126	0.0196548	0.0136945
tci2_wsi3.0_chr_1	11900001	12000000	3892	0.0319063	0.040212	0.0487993	0.0372773	0.0373308	0.0300806	0.0289639	0.0292493	0.0293407	0.0241053	0.0281849	0.0253381	0.0264577	0.0293902	0.0251295
tci2_wsi3.0_chr_1	12000001	12100000	3513	0.0150938	0.0144341	0.0189923	0.0166144	0.014833	0.0179702	0.0179465	0.0136414	0.0170769	0.0130949	0.0169387	0.0172176	0.0173684	0.0153363	0.0106802
tci2_wsi3.0_chr_1	12100001	12200000	12446	0.0209802	0.022199	0.0211114	0.0218327	0.023636	0.021757	0.0217046	0.0175855	0.0202441	0.0168469	0.0200821	0.0231143	0.0197164	0.0228747	0.013706
tci2_wsi3.0_chr_1	12200001	12300000	14579	0.020247	0.0194653	0.0200108	0.0204892	0.021313	0.0168697	0.0196124	0.0161275	0.0181398	0.0129718	0.0176995	0.0170159	0.0177936	0.0173638	0.013399
tci2_wsi3.0_chr_1	12300001	12400000	12297	0.0151508	0.0146094	0.015326	0.0159533	0.0152345	0.0155795	0.0164135	0.0167602	0.0157371	0.00961566	0.0153466	0.0154885	0.0156112	0.0159449	0.012304
tci2_wsi3.0_chr_1	12400001	12500000	8588	0.0142985	0.0178674	0.020339	0.0190675	0.0191747	0.0157756	0.0165762	0.0156093	0.0203149	0.0140609	0.0180354	0.0193738	0.0205971	0.019699	0.0155032
tci2_wsi3.0_chr_1	12500001	12600000	8055	0.0206829	0.0238747	0.0260545	0.0249211	0.0250597	0.0187751	0.0213918	0.0224258	0.0195173	0.0162864	0.0212119	0.0221915	0.025494	0.0268234	0.0191413
tci2_wsi3.0_chr_1	12600001	12700000	7859	0.0175047	0.0215717	0.0217485	0.0197982	0.0190982	0.018807	0.0190376	0.0162894	0.0155453	0.0155631	0.0198506	0.0227478	0.0220145	0.0208352	0.0155342
tci2_wsi3.0_chr_1	12700001	12800000	6630	0.0459555	0.0349807	0.0363061	0.0222377	0.0254132	0.0244748	0.0247085	0.038461	0.0388304	0.0153883	0.0336729	0.0359332	0.0306243	0.0328336	0.0170417
tci2_wsi3.0_chr_1	12800001	12900000	5851	0.0166862	0.0319517	0.0315399	0.0234884	0.0252315	0.0361575	0.039343	0.0167761	0.0178119	0.0197774	0.0458213	0.0412721	0.046485	0.0463914	0.0182019
tci2_wsi3.0_chr_1	12900001	13000000	9046	0.0185284	0.0225257	0.0192477	0.0195942	0.0225173	0.0217711	0.0224278	0.0206134	0.022868	0.0162493	0.0202897	0.0229247	0.0205882	0.0222908	0.0168821
tci2_wsi3.0_chr_1	13000001	13100000	7650	0.0159815	0.0184616	0.0180531	0.0191562	0.0197273	0.0194187	0.0171736	0.0199165	0.0209987	0.0103066	0.0152858	0.0170094	0.0167013	0.0171415	0.0151652
tci2_wsi3.0_chr_1	13100001	13200000	13892	0.0116439	0.0118001	0.011629	0.0123498	0.0124593	0.0137292	0.0137089	0.0131528	0.0136744	0.00870659	0.0162713	0.0150896	0.0155347	0.0152236	0.00977579
tci2_wsi3.0_chr_1	13200001	13300000	13852	0.0112904	0.0114279	0.0108905	0.0124951	0.0133213	0.0115451	0.0101917	0.0118593	0.0114009	0.00778217	0.0122403	0.0119646	0.0112062	0.0122621	0.00919954
tci2_wsi3.0_chr_1	13300001	13400000	11314	0.0151827	0.0166962	0.0153332	0.0157881	0.0171939	0.0157226	0.0173278	0.0162533	0.0172271	0.0109412	0.0167987	0.0183034	0.0166201	0.0183848	0.0129061
tci2_wsi3.0_chr_1	13400001	13500000	12548	0.0151968	0.0149872	0.0166733	0.0163221	0.0170042	0.0142377	0.0134267	0.015498	0.0150184	0.0101389	0.0171607	0.0182119	0.0183311	0.0185826	0.0122739
tci2_wsi3.0_chr_1	13500001	13600000	10877	0.0207728	0.0191907	0.02176	0.0200191	0.0212606	0.0202852	0.0203532	0.0202915	0.0212509	0.0153283	0.0212901	0.0213618	0.0224984	0.0222423	0.0149896
tci2_wsi3.0_chr_1	13600001	13700000	11079	0.020638	0.0218384	0.0233498	0.023966	0.0238671	0.021363	0.0204137	0.0241188	0.0212497	0.0175935	0.0227461	0.0228808	0.024368	0.0244174	0.0188252
tci2_wsi3.0_chr_1	13700001	13800000	6561	0.0210417	0.0242277	0.0223592	0.027553	0.0282112	0.0216012	0.019942	0.025444	0.0214801	0.0180003	0.0269854	0.024467	0.0240869	0.0273587	0.0209076
tci2_wsi3.0_chr_1	13800001	13900000	2970	0.0198187	0.0245052	0.0267537	0.021387	0.0209848	0.0214966	0.0199813	0.017094	0.02139	0.0168334	0.0220352	0.0225986	0.0220458	0.0250713	0.0152008
tci2_wsi3.0_chr_1	13900001	14000000	5935	0.025574	0.0256253	0.028318	0.0247675	0.0233402	0.0270288	0.0251951	0.0237926	0.020486	0.0202666	0.0268016	0.0275515	0.0290389	0.029927	0.0182678
tci2_wsi3.0_chr_1	14000001	14100000	10045	0.0210755	0.0213406	0.0229986	0.0215827	0.0219639	0.0201652	0.0210968	0.023151	0.0198386	0.0143438	0.0217167	0.0195242	0.0223728	0.0213662	0.0160609
tci2_wsi3.0_chr_1	14100001	14200000	9378	0.0222356	0.0234099	0.025004	0.024965	0.0240902	0.0213397	0.0237266	0.0251976	0.0245252	0.0167325	0.0238638	0.0236757	0.0226513	0.023785	0.0188667
tci2_wsi3.0_chr_1	14200001	14300000	4561	0.0306915	0.0328933	0.0291513	0.0346237	0.0359251	0.0307099	0.0254556	0.0302352	0.030713	0.0221232	0.0338125	0.033303	0.0303398	0.0328372	0.0243541
tci2_wsi3.0_chr_1	14300001	14400000	7527	0.0247705	0.0311347	0.032014	0.0304095	0.0300503	0.0292335	0.0286974	0.0261505	0.0264319	0.020829	0.0311955	0.0322629	0.0293446	0.0310621	0.0217607
tci2_wsi3.0_chr_1	14400001	14500000	9833	0.0103163	0.0119975	0.0121248	0.0138233	0.0165934	0.00982455	0.0103654	0.0116886	0.0119208	0.0108676	0.0149176	0.0155779	0.013519	0.0153566	0.0103804
tci2_wsi3.0_chr_1	14500001	14600000	2940	0.0145983	0.0150443	0.017727	0.0213567	0.0233992	0.012909	0.025867	0.0196483	0.020446	0.00985739	0.0150494	0.0160955	0.0227979	0.0232232	0.0108528
tci2_wsi3.0_chr_1	14600001	14700000	6241	0.0181353	0.0164112	0.015565	0.0194328	0.016385	0.0178231	0.0189152	0.016728	0.0149697	0.0133389	0.0201032	0.0197984	0.0202165	0.017981	0.0136899
tci2_wsi3.0_chr_1	14700001	14800000	2424	0.0235834	0.0313347	0.0321752	0.024012	0.0256954	0.0286364	0.0313968	0.028432	0.0238144	0.0253086	0.0302828	0.0286075	0.031148	0.0290101	0.0194154
tci2_wsi3.0_chr_1	14800001	14900000	10355	0.0170621	0.0245566	0.0269745	0.0228969	0.0244491	0.0227371	0.0231602	0.0200647	0.0205401	0.0127632	0.019454	0.0196404	0.0208333	0.0204075	0.0134424
tci2_wsi3.0_chr_1	14900001	15000000	8075	0.0117227	0.013513	0.0136809	0.0137835	0.0154345	0.0138164	0.0123637	0.0132281	0.0153343	0.010252	0.0148724	0.0152059	0.0132691	0.0133852	0.00976365
tci2_wsi3.0_chr_1	15000001	15100000	8269	0.0116167	0.0148162	0.0152647	0.0125607	0.0143207	0.00977138	0.0110438	0.0138056	0.013355	0.00955855	0.0140372	0.0150816	0.0142685	0.0159617	0.0091885
tci2_wsi3.0_chr_1	15100001	15200000	7986	0.0131756	0.0157424	0.0158211	0.0150052	0.0133119	0.0151294	0.0133965	0.0172551	0.0171284	0.0110417	0.0170675	0.0184783	0.0137478	0.015506	0.0123058
tci2_wsi3.0_chr_1	15200001	15300000	9646	0.0157228	0.0217721	0.023078	0.0208212	0.0211692	0.0170475	0.0160206	0.0194163	0.0171909	0.0128574	0.0191828	0.0187225	0.0169205	0.0176272	0.0127559
tci2_wsi3.0_chr_1	15300001	15400000	6298	0.0202347	0.0218979	0.0261154	0.0200273	0.0230651	0.0210765	0.0242354	0.024008	0.022453	0.0185481	0.0221404	0.0231467	0.0257074	0.0259562	0.0197004
tci2_wsi3.0_chr_1	15400001	15500000	11647	0.021307	0.0212234	0.0212772	0.0234223	0.0251143	0.0188909	0.0182548	0.0200499	0.018665	0.0142983	0.0193962	0.0194849	0.0216537	0.021352	0.0168371
tci2_wsi3.0_chr_1	15500001	15600000	15543	0.0150529	0.0163886	0.0158241	0.0166534	0.0168788	0.0151648	0.0163366	0.0164169	0.0174941	0.010153	0.0164457	0.0171396	0.0163757	0.017375	0.0123266
tci2_wsi3.0_chr_1	15600001	15700000	11538	0.0187619	0.0194973	0.0187897	0.0179563	0.0183353	0.0192535	0.0193276	0.0176217	0.0171658	0.0141142	0.0190325	0.0201818	0.0181174	0.0189045	0.0126997
tci2_wsi3.0_chr_1	15700001	15800000	9660	0.0199974	0.0218031	0.0227347	0.0225174	0.0220402	0.0209737	0.0213843	0.0203343	0.0216722	0.0175464	0.0221023	0.0241384	0.0245184	0.0235369	0.0166352
tci2_wsi3.0_chr_1	15800001	15900000	10635	0.0197709	0.0222993	0.0205217	0.0191615	0.0201725	0.0225564	0.0194109	0.0204239	0.021808	0.0139689	0.0234499	0.0219834	0.0206674	0.0189855	0.0169378
tci2_wsi3.0_chr_1	15900001	16000000	11583	0.0179918	0.017242	0.0183996	0.018846	0.0199843	0.0160197	0.0156939	0.016082	0.0177609	0.0121666	0.0180824	0.0191824	0.0196921	0.0194188	0.0149041
tci2_wsi3.0_chr_1	16000001	16100000	11005	0.0144177	0.0152315	0.0145271	0.0135083	0.0146619	0.0146748	0.0133673	0.0121831	0.0138408	0.00863265	0.0136823	0.0154416	0.0129309	0.0150197	0.00969949
tci2_wsi3.0_chr_1	16100001	16200000	14805	0.0138857	0.012646	0.0130197	0.0169437	0.0140961	0.0141453	0.0140282	0.0112552	0.0116274	0.0100706	0.0150641	0.015228	0.01548	0.0153784	0.00904983
tci2_wsi3.0_chr_1	16200001	16300000	11389	0.0116486	0.0127221	0.012976	0.0135953	0.0139719	0.013866	0.0131433	0.0124941	0.0112411	0.00852254	0.0131219	0.0124476	0.0133147	0.0118231	0.00893943
tci2_wsi3.0_chr_1	16300001	16400000	12355	0.00988025	0.0100094	0.0107605	0.00942758	0.00964492	0.00876244	0.00909861	0.00780772	0.00931744	0.00647552	0.00958508	0.0108324	0.0103416	0.0116832	0.00593163
tci2_wsi3.0_chr_1	16400001	16500000	6859	0.0139444	0.0198134	0.0201394	0.0202116	0.0202442	0.0175446	0.0187397	0.016323	0.0181015	0.00817103	0.0119672	0.0151556	0.0140958	0.014126	0.0118161
tci2_wsi3.0_chr_1	16500001	16600000	3552	0.0205606	0.0217929	0.0243909	0.0281874	0.0262156	0.0192291	0.0218526	0.0167342	0.0186068	0.0131781	0.0218533	0.022273	0.0225725	0.0268707	0.0171232
tci2_wsi3.0_chr_1	16600001	16700000	7120	0.00726216	0.00947822	0.0105794	0.0128031	0.012934	0.00761533	0.00720046	0.00864151	0.00931717	0.00528031	0.0103832	0.00977068	0.00913316	0.00900144	0.00421746
tci2_wsi3.0_chr_1	16700001	16800000	5712	0.0132563	0.0113377	0.0113655	0.0116569	0.0139402	0.0131956	0.014173	0.0137841	0.0146693	0.0096627	0.0123292	0.0122624	0.0102548	0.0130783	0.0107035
tci2_wsi3.0_chr_1	16800001	16900000	6687	0.0217666	0.0234762	0.0246876	0.0229011	0.0238706	0.0230232	0.0242576	0.0229281	0.023224	0.01673	0.0219769	0.0231954	0.0208004	0.0236189	0.0182783
tci2_wsi3.0_chr_1	16900001	17000000	13888	0.0161587	0.0168957	0.0183578	0.0166085	0.0172697	0.0153078	0.0166836	0.0150672	0.0139662	0.0105882	0.0172737	0.0167371	0.0179259	0.0169988	0.0121099
tci2_wsi3.0_chr_1	17000001	17100000	12845	0.0166366	0.0145743	0.0141676	0.0161463	0.0157492	0.0157766	0.014349	0.01828	0.0156168	0.00834893	0.0155386	0.014911	0.015977	0.0150166	0.0124362
tci2_wsi3.0_chr_1	17100001	17200000	12848	0.0177355	0.0220371	0.0200426	0.0193233	0.0177953	0.0160047	0.0181522	0.0162485	0.0152084	0.011065	0.0166785	0.0162171	0.018958	0.0176778	0.0123577
tci2_wsi3.0_chr_1	17200001	17300000	9909	0.0181064	0.0191718	0.0204403	0.0175906	0.017562	0.0161428	0.0160115	0.0149706	0.0171489	0.0122788	0.0176964	0.0187579	0.0168992	0.0182938	0.0105891
tci2_wsi3.0_chr_1	17300001	17400000	12684	0.0124281	0.0143522	0.0171639	0.0141046	0.0156224	0.0124675	0.0125755	0.012029	0.0140204	0.0107163	0.013809	0.0138974	0.0155689	0.0166303	0.00891359
tci2_wsi3.0_chr_1	17400001	17500000	4732	0.0143508	0.0148585	0.0167532	0.0155835	0.0166982	0.013244	0.0136081	0.0155864	0.0152949	0.0090705	0.0147021	0.0133838	0.0159499	0.0137629	0.0100853
tci2_wsi3.0_chr_1	17500001	17600000	9455	0.0141869	0.0118818	0.0115016	0.0115586	0.0130488	0.0125963	0.0141603	0.01121	0.0121484	0.00911782	0.0124076	0.0133209	0.0125548	0.0135802	0.00894106
tci2_wsi3.0_chr_1	17600001	17700000	12150	0.017117	0.0171305	0.0195654	0.0174397	0.0198855	0.0188367	0.0186595	0.015944	0.0211206	0.0126988	0.0178243	0.0197559	0.0197042	0.0212339	0.0112466
tci2_wsi3.0_chr_1	17700001	17800000	9471	0.0212695	0.0240609	0.0239021	0.0236808	0.022892	0.0215536	0.0218481	0.018345	0.023535	0.0160297	0.0217364	0.0251684	0.0234152	0.0240177	0.0193841
tci2_wsi3.0_chr_1	17800001	17900000	8254	0.0174188	0.0203375	0.018673	0.0184128	0.0205303	0.0161417	0.0166345	0.016907	0.020723	0.0115498	0.0166868	0.0205591	0.0165256	0.0188972	0.0132447
tci2_wsi3.0_chr_1	17900001	18000000	8998	0.0165176	0.0181445	0.0186598	0.0182914	0.0198473	0.014871	0.0142853	0.013787	0.0148465	0.0115002	0.0139994	0.0143274	0.0152855	0.0165889	0.013142
tci2_wsi3.0_chr_1	18000001	18100000	9272	0.0248448	0.0273108	0.0277773	0.0250658	0.0257775	0.0242967	0.0231893	0.0263512	0.024257	0.0183716	0.0255982	0.0248412	0.027236	0.0258588	0.0173502
tci2_wsi3.0_chr_1	18100001	18200000	17960	0.0147827	0.0146047	0.0155489	0.0148646	0.0152344	0.014062	0.0157813	0.0127392	0.0147034	0.0102018	0.0147205	0.0142176	0.0144108	0.0154199	0.00897336
tci2_wsi3.0_chr_1	18200001	18300000	11502	0.0187165	0.017624	0.01804	0.0183254	0.0177076	0.0167963	0.016164	0.0189005	0.0187958	0.0120521	0.0181966	0.0175482	0.0191621	0.0167197	0.0126276
tci2_wsi3.0_chr_1	18300001	18400000	11755	0.0155964	0.0161718	0.0151266	0.0162373	0.0170706	0.0150028	0.0162532	0.0133211	0.0137986	0.0113928	0.0152624	0.0165029	0.0163679	0.0155069	0.0121249
tci2_wsi3.0_chr_1	18400001	18500000	15549	0.0155188	0.0171521	0.0170105	0.0166527	0.0163986	0.0161364	0.0151614	0.0146207	0.0154807	0.0119637	0.0156066	0.0153731	0.0150659	0.0156325	0.0111874
tci2_wsi3.0_chr_1	18500001	18600000	12293	0.0138503	0.0166729	0.017602	0.0178228	0.0207098	0.0136815	0.0136899	0.0153236	0.0167496	0.0108074	0.0154037	0.0171429	0.0153772	0.0153345	0.012924
tci2_wsi3.0_chr_1	18600001	18700000	4213	0.0203577	0.0218663	0.0208761	0.0238348	0.0198161	0.0199716	0.0177331	0.0198472	0.0168419	0.0165412	0.0223477	0.0183223	0.0216266	0.0175376	0.0183869
tci2_wsi3.0_chr_1	18700001	18800000	9217	0.0159686	0.0205919	0.0185886	0.0180704	0.0181372	0.0197804	0.0208067	0.0148505	0.0162675	0.0136585	0.0177693	0.016768	0.0201668	0.0194974	0.0101734
tci2_wsi3.0_chr_1	18800001	18900000	12379	0.0112164	0.0130985	0.0126887	0.0121062	0.0117852	0.0131101	0.0115939	0.0104253	0.0118112	0.00847481	0.0126254	0.0131151	0.0108616	0.0122413	0.00744587
tci2_wsi3.0_chr_1	18900001	19000000	14337	0.00467357	0.00455424	0.00526006	0.00386472	0.00427171	0.00568722	0.00667938	0.00504167	0.00540829	0.00176476	0.00340425	0.00396299	0.00416577	0.00475551	0.0022645
tci2_wsi3.0_chr_1	19000001	19100000	10572	0.00446241	0.00304197	0.00331787	0.00240998	0.0031261	0.00713999	0.00755268	0.00459235	0.00486442	0.00175324	0.00388888	0.00407791	0.00370506	0.00399644	0.000976726
tci2_wsi3.0_chr_1	19100001	19200000	9254	0.00587596	0.00267736	0.00335999	0.0027839	0.00344952	0.00957126	0.00941777	0.00748175	0.00678577	0.000430733	0.00388233	0.00388412	0.00407706	0.00400029	0.000940351
tci2_wsi3.0_chr_1	19200001	19300000	8069	0.00791174	0.00715856	0.00827614	0.00788225	0.0071419	0.0106291	0.010779	0.00871892	0.00827439	0.00465169	0.00638634	0.00631633	0.00702032	0.00548795	0.00389737
tci2_wsi3.0_chr_1	19300001	19400000	13274	0.00899773	0.00917048	0.0087028	0.00984961	0.00937635	0.00841904	0.0088251	0.00854351	0.00875379	0.00476037	0.00858835	0.00834353	0.00862043	0.010003	0.00565183
tci2_wsi3.0_chr_1	19400001	19500000	17734	0.00983419	0.0108915	0.00973228	0.0100319	0.0107825	0.00821722	0.00859866	0.00906993	0.00843592	0.00505463	0.00884925	0.00824841	0.0081317	0.00822016	0.00593028
tci2_wsi3.0_chr_1	19500001	19600000	11325	0.0138983	0.0160398	0.0164493	0.0169108	0.0157491	0.0142111	0.0153298	0.0158657	0.0130508	0.0110379	0.0153466	0.0151884	0.0156977	0.0159398	0.0119727
tci2_wsi3.0_chr_1	19600001	19700000	11249	0.021179	0.021855	0.0219177	0.0235667	0.0223296	0.0206179	0.0222851	0.0214071	0.0234043	0.0149087	0.0206936	0.0228945	0.0227759	0.0241861	0.0174767
tci2_wsi3.0_chr_1	19700001	19800000	11931	0.0178328	0.0195585	0.0212292	0.0193729	0.0216462	0.0189541	0.0192796	0.019527	0.0219012	0.0157087	0.0201993	0.0215116	0.021019	0.0243212	0.0143763
tci2_wsi3.0_chr_1	19800001	19900000	15003	0.0152947	0.0162005	0.0183219	0.0165937	0.0180348	0.0121948	0.0146784	0.0129743	0.0148802	0.0109276	0.0135949	0.0153375	0.0151821	0.017215	0.0103131
tci2_wsi3.0_chr_1	19900001	20000000	9935	0.0189389	0.0154011	0.0176639	0.015532	0.0184323	0.0171029	0.0184405	0.0165116	0.0191697	0.0104723	0.0138828	0.0197506	0.0159969	0.0219742	0.0129912
tci2_wsi3.0_chr_1	20000001	20100000	15459	0.0100622	0.0106204	0.0114503	0.00987882	0.01072	0.0098496	0.0102876	0.00782118	0.010109	0.00625386	0.0100322	0.0108908	0.0100662	0.0106694	0.00693932
tci2_wsi3.0_chr_1	20100001	20200000	8327	0.0154851	0.0209351	0.0200859	0.0179055	0.0174204	0.018759	0.0183264	0.0178217	0.017912	0.0134193	0.0168334	0.0191363	0.0186204	0.0193076	0.0130321
tci2_wsi3.0_chr_1	20200001	20300000	8175	0.0106685	0.0113651	0.0127748	0.0134425	0.0134378	0.0106448	0.0132372	0.0122259	0.0138954	0.00785331	0.00953404	0.0114414	0.0108279	0.0108244	0.00632813
tci2_wsi3.0_chr_1	20300001	20400000	8048	0.00513972	0.00904737	0.00996693	0.00909591	0.0114964	0.00708588	0.00893307	0.00808951	0.00841759	0.00515452	0.00617564	0.00634542	0.00913855	0.00793004	0.00517763
tci2_wsi3.0_chr_1	20400001	20500000	5150	0.00547129	0.0108701	0.0109477	0.0095042	0.0101282	0.0103392	0.0096873	0.00738231	0.0100342	0.00427707	0.00562382	0.00607078	0.0062677	0.00463293	0.00317619
tci2_wsi3.0_chr_1	20500001	20600000	9982	0.0051412	0.00638515	0.00729254	0.00670575	0.00714017	0.00607792	0.00703556	0.00673995	0.00902316	0.00275038	0.00653072	0.00777929	0.00749627	0.00859943	0.0039897
tci2_wsi3.0_chr_1	20600001	20700000	10309	0.016146	0.0133956	0.0154256	0.0185971	0.0176506	0.0151143	0.0177336	0.0172511	0.0162361	0.00814678	0.0156714	0.0163024	0.017362	0.0174483	0.00878783
tci2_wsi3.0_chr_1	20700001	20800000	11891	0.0151259	0.0162483	0.0161927	0.0170065	0.0162902	0.0137539	0.0136596	0.0119604	0.0114717	0.00827185	0.0135714	0.013836	0.0137035	0.0125229	0.00681235
tci2_wsi3.0_chr_1	20800001	20900000	7924	0.0159319	0.0199293	0.0177274	0.0171367	0.0167331	0.0133853	0.0148182	0.0138354	0.0138785	0.0133721	0.015163	0.0162178	0.0169098	0.0169487	0.0111698
tci2_wsi3.0_chr_1	20900001	21000000	7457	0.0135421	0.0329319	0.0317777	0.0259955	0.03005	0.0229338	0.0221566	0.018218	0.0187843	0.00654546	0.0183403	0.0174737	0.0173334	0.0160493	0.00674434
tci2_wsi3.0_chr_1	21000001	21100000	7248	0.0165769	0.0169278	0.0176864	0.0205785	0.0206991	0.0181899	0.0171077	0.0225322	0.0192855	0.0104884	0.0190467	0.0179947	0.0198473	0.0152172	0.013817
tci2_wsi3.0_chr_1	21100001	21200000	13221	0.00924107	0.0106111	0.0101476	0.011125	0.0125702	0.00970112	0.0100197	0.0103602	0.0121362	0.00662852	0.00919037	0.0110393	0.0100639	0.0106492	0.00700263
tci2_wsi3.0_chr_1	21200001	21300000	6247	0.0146141	0.0169676	0.0187977	0.0163248	0.0200005	0.0173075	0.0161416	0.0155538	0.0194971	0.0117403	0.0164178	0.0203428	0.0172332	0.0214303	0.012471
tci2_wsi3.0_chr_1	21300001	21400000	7650	0.0195595	0.0217398	0.0196781	0.0211993	0.0205338	0.0166076	0.0162054	0.0166875	0.0156088	0.0124908	0.0185563	0.018208	0.0199547	0.0181679	0.0123666
tci2_wsi3.0_chr_1	21400001	21500000	5450	0.0280844	0.0259856	0.0263996	0.0248619	0.0265809	0.0198447	0.0210407	0.0225669	0.0230192	0.0117746	0.0194152	0.0220969	0.0193997	0.019583	0.0170632
tci2_wsi3.0_chr_1	21500001	21600000	9733	0.0101385	0.00959596	0.010417	0.011557	0.0133317	0.0105893	0.0111717	0.0121009	0.0130505	0.00588486	0.0113013	0.0121008	0.0118309	0.0121713	0.00815385
tci2_wsi3.0_chr_1	21600001	21700000	13065	0.0159164	0.0149831	0.015683	0.0167199	0.0174526	0.0149516	0.0136013	0.0167494	0.0162272	0.0114571	0.0153889	0.017539	0.0161384	0.0172602	0.0125845
tci2_wsi3.0_chr_1	21700001	21800000	10859	0.0257025	0.0211613	0.0217783	0.0252666	0.029192	0.0212154	0.0232409	0.022056	0.0251459	0.0153846	0.0222392	0.0263324	0.021525	0.0245321	0.0181021
tci2_wsi3.0_chr_1	21800001	21900000	5184	0.0227084	0.0230221	0.0236656	0.0258581	0.028403	0.023971	0.0252802	0.0223676	0.0262227	0.0174859	0.0245968	0.0226259	0.023333	0.0221047	0.0192805
tci2_wsi3.0_chr_1	21900001	22000000	15202	0.0140809	0.0166321	0.0150245	0.0163953	0.0154111	0.0131724	0.0117321	0.0144139	0.0129325	0.0101304	0.0157143	0.0139944	0.0157767	0.0137313	0.0104568
tci2_wsi3.0_chr_1	22000001	22100000	12161	0.0180444	0.0185303	0.019772	0.0182707	0.019471	0.0156698	0.0173316	0.0160365	0.0146683	0.0121187	0.0146164	0.0157107	0.0166069	0.0166902	0.0124897
tci2_wsi3.0_chr_1	22100001	22200000	8100	0.0154921	0.0197905	0.0170434	0.0203665	0.0164321	0.0193533	0.0162248	0.0177207	0.0153574	0.0118051	0.0185457	0.0186701	0.0198845	0.0192847	0.0119637
tci2_wsi3.0_chr_1	22200001	22300000	9616	0.0173274	0.0153154	0.015609	0.0194447	0.0180677	0.0144873	0.0189943	0.0168735	0.0158984	0.012413	0.0169126	0.0165432	0.016813	0.0178587	0.0117298
tci2_wsi3.0_chr_1	22300001	22400000	11990	0.0147437	0.0176439	0.0174632	0.0159572	0.0149279	0.0156318	0.0152903	0.0137782	0.013778	0.0110065	0.0154478	0.0170994	0.0174552	0.0158913	0.0106679
tci2_wsi3.0_chr_1	22400001	22500000	9477	0.0168734	0.0205152	0.0212552	0.0186933	0.0181754	0.01791	0.0178736	0.0149317	0.0155459	0.0116912	0.0179199	0.0169195	0.0180389	0.0190094	0.0122457
tci2_wsi3.0_chr_1	22500001	22600000	11464	0.0103812	0.0121027	0.012031	0.0120936	0.0105753	0.010156	0.00962932	0.00984327	0.00867632	0.00638381	0.012153	0.0117601	0.0116481	0.0113339	0.00707777
tci2_wsi3.0_chr_1	22600001	22700000	16972	0.0135239	0.0144904	0.0145648	0.0141514	0.0140837	0.0127223	0.0127733	0.0129469	0.012549	0.00905231	0.0137785	0.013588	0.0138564	0.0147239	0.010159
tci2_wsi3.0_chr_1	22700001	22800000	10384	0.0140662	0.0167594	0.0163789	0.0170926	0.0161482	0.012315	0.0141083	0.0135548	0.0134386	0.00892207	0.0144806	0.0146936	0.0164207	0.015022	0.0114187
tci2_wsi3.0_chr_1	22800001	22900000	11939	0.0159794	0.0154841	0.0169093	0.0175127	0.0186656	0.0143268	0.0149404	0.0139202	0.0140856	0.0114432	0.0164497	0.0167764	0.0161836	0.0152957	0.0108218
tci2_wsi3.0_chr_1	22900001	23000000	12714	0.0137883	0.0143727	0.0145915	0.0152259	0.016117	0.0150481	0.014787	0.0144874	0.0157654	0.0103508	0.0146592	0.0171191	0.0146998	0.0147451	0.0115456
tci2_wsi3.0_chr_1	23000001	23100000	4693	0.0244107	0.0257723	0.0256849	0.0234578	0.0257873	0.0285301	0.026969	0.0273917	0.0249004	0.0208896	0.0229747	0.0257633	0.0221163	0.0270891	0.0171125
tci2_wsi3.0_chr_1	23100001	23200000	4952	0.0292867	0.0279409	0.0321702	0.0290697	0.0273652	0.0281725	0.0280003	0.0320953	0.0315154	0.0164527	0.0278643	0.0291036	0.0264479	0.0282125	0.0201234
tci2_wsi3.0_chr_1	23200001	23300000	11441	0.0179424	0.0221782	0.0205341	0.0239227	0.0237454	0.0190954	0.0211853	0.0202967	0.0213181	0.012828	0.0188873	0.018647	0.0211525	0.0194817	0.0153584
tci2_wsi3.0_chr_1	23300001	23400000	10734	0.0144546	0.019519	0.0192051	0.0209548	0.0202675	0.0203985	0.0181472	0.0173061	0.0178601	0.0103523	0.0179874	0.0175261	0.0158579	0.0163683	0.0116971
