chrom	start	end	snps	F2_POST.1:F2_PRE.1	F2_POST.1:F3_POST_A.1	F2_POST.1:F3_POST_B.1	F2_POST.1:F3_PRE_A.1	F2_POST.1:F3_PRE_B.1	F2_PRE.1:F3_POST_A.1	F2_PRE.1:F3_POST_B.1	F2_PRE.1:F3_PRE_A.1	F2_PRE.1:F3_PRE_B.1	F3_POST_A.1:F3_POST_B.1	F3_POST_A.1:F3_PRE_A.1	F3_POST_A.1:F3_PRE_B.1	F3_POST_B.1:F3_PRE_A.1	F3_POST_B.1:F3_PRE_B.1	F3_PRE_A.1:F3_PRE_B.1
tci2_wsi3.0_chr_1	12200001	12300000	14579	0.0971597	0.0950323	0.0972593	0.100585	0.100334	0.0960159	0.0975309	0.100349	0.101893	0.0948298	0.0979588	0.0989678	0.0995133	0.100064	0.104047
tci2_wsi3.0_chr_1	12300001	12400000	12297	0.0866665	0.0846167	0.0857912	0.0874201	0.0885767	0.0855887	0.085638	0.0878343	0.0886766	0.084184	0.0854532	0.0875784	0.0864182	0.0875049	0.0897485
tci2_wsi3.0_chr_1	12400001	12500000	8588	0.0721252	0.072556	0.0736544	0.0732901	0.0727921	0.0728356	0.0732319	0.0730878	0.0725816	0.074431	0.0734755	0.0733875	0.0745071	0.0746395	0.073492
tci2_wsi3.0_chr_1	12500001	12600000	8055	0.091729	0.0895157	0.0919368	0.096444	0.0961273	0.08869	0.0910227	0.093623	0.094759	0.0888124	0.091843	0.0922472	0.0935129	0.0944024	0.100285
tci2_wsi3.0_chr_1	12600001	12700000	7859	0.0981069	0.098412	0.0984688	0.101807	0.100831	0.0985295	0.0998561	0.102163	0.101943	0.0985306	0.100602	0.100319	0.102542	0.102644	0.104336
tci2_wsi3.0_chr_1	12700001	12800000	6630	0.128238	0.102792	0.100839	0.127274	0.126382	0.0993501	0.0992189	0.125497	0.124207	0.082946	0.102786	0.101106	0.0999204	0.0995923	0.127433
tci2_wsi3.0_chr_1	12800001	12900000	5851	0.114218	0.0956914	0.092108	0.121905	0.120391	0.0986759	0.0976359	0.12307	0.120512	0.0814489	0.105081	0.103038	0.100892	0.101129	0.136273
tci2_wsi3.0_chr_1	12900001	13000000	9046	0.0993999	0.095032	0.09616	0.099906	0.0981783	0.0950286	0.0960205	0.102715	0.100099	0.0939848	0.0970991	0.095022	0.0988379	0.0961271	0.101149
tci2_wsi3.0_chr_1	13000001	13100000	7650	0.104583	0.0999014	0.101156	0.107015	0.107468	0.100924	0.10316	0.109874	0.109799	0.0977739	0.103541	0.103192	0.105361	0.104387	0.111913
tci2_wsi3.0_chr_1	13100001	13200000	13892	0.0854057	0.0835902	0.0839454	0.0860361	0.0851474	0.0846067	0.085051	0.0865185	0.0865042	0.0826095	0.0855429	0.084727	0.0855036	0.0846806	0.0858981
tci2_wsi3.0_chr_1	13200001	13300000	13852	0.0758669	0.0761412	0.0762959	0.0751816	0.0767793	0.0752247	0.0753979	0.0744892	0.0759577	0.075673	0.0748511	0.0764647	0.0754832	0.0768624	0.0755018
tci2_wsi3.0_chr_1	13300001	13400000	11314	0.081293	0.0811566	0.0821876	0.0818128	0.0821435	0.0822545	0.0838227	0.0843139	0.0839633	0.0817616	0.082446	0.0826921	0.0843514	0.0841404	0.0839506
tci2_wsi3.0_chr_1	13400001	13500000	12548	0.0928213	0.0892555	0.0927627	0.0911801	0.0911715	0.0892724	0.0928242	0.0914749	0.0914401	0.088786	0.0888633	0.0891156	0.0921066	0.0922086	0.0897898
tci2_wsi3.0_chr_1	13500001	13600000	10877	0.08632	0.0840714	0.0861539	0.0874423	0.0874697	0.0835905	0.0843558	0.086671	0.0868187	0.0831186	0.0850842	0.0858584	0.0872005	0.0870402	0.0893652
tci2_wsi3.0_chr_1	13600001	13700000	11079	0.0864163	0.084207	0.0850293	0.0860223	0.0853969	0.086059	0.0867328	0.0895925	0.0895632	0.08435	0.0879284	0.0867016	0.0881299	0.0874429	0.0899424
tci2_wsi3.0_chr_1	13700001	13800000	6561	0.0937142	0.0892772	0.0906453	0.0937507	0.0931129	0.0890366	0.0901343	0.0953577	0.091619	0.0884753	0.0911007	0.0870995	0.0925522	0.0891461	0.0923251
tci2_wsi3.0_chr_1	13800001	13900000	2970	0.066566	0.0684509	0.0720213	0.0642622	0.0649556	0.0753243	0.0757148	0.0683783	0.0712836	0.0814174	0.0723385	0.0737986	0.071857	0.0759613	0.069511
tci2_wsi3.0_chr_1	13900001	14000000	5935	0.109823	0.104182	0.105618	0.105538	0.108661	0.108927	0.107297	0.108842	0.112483	0.103275	0.105398	0.109277	0.105289	0.107472	0.109067
tci2_wsi3.0_chr_1	14000001	14100000	10045	0.0850274	0.0804022	0.082428	0.0857993	0.0848708	0.0798421	0.0824865	0.0860568	0.0853092	0.0772917	0.0799654	0.0798968	0.0819445	0.0814238	0.0841531
tci2_wsi3.0_chr_1	14100001	14200000	9378	0.087457	0.0828752	0.0833151	0.0912989	0.0906507	0.0844233	0.0856862	0.09386	0.0929568	0.0795044	0.0878014	0.0876784	0.0879971	0.0872529	0.0956578
tci2_wsi3.0_chr_1	14200001	14300000	4561	0.0788418	0.0783216	0.0785357	0.0778165	0.078307	0.0863828	0.0849402	0.0833847	0.0843591	0.0874533	0.0871312	0.0882055	0.0865116	0.0883632	0.0878099
tci2_wsi3.0_chr_1	14300001	14400000	7527	0.0893988	0.0859301	0.0892078	0.0939984	0.0974531	0.0878963	0.0911622	0.096864	0.0992946	0.0864555	0.0927513	0.0946013	0.0953219	0.0980275	0.102505
tci2_wsi3.0_chr_1	14400001	14500000	9833	0.0880672	0.0872368	0.0896553	0.0925525	0.091722	0.0872764	0.0885496	0.0924105	0.0909814	0.0885459	0.092351	0.0916491	0.0937579	0.0925403	0.0958428
tci2_wsi3.0_chr_1	14500001	14600000	2940	0.0553091	0.0500606	0.0546711	0.0635763	0.0639373	0.0487846	0.0544324	0.0636681	0.0631759	0.0467088	0.0554623	0.053728	0.0620107	0.0621574	0.0710012
tci2_wsi3.0_chr_1	14600001	14700000	6241	0.0997887	0.0962931	0.0926904	0.0980358	0.0987161	0.101026	0.0983853	0.10091	0.102134	0.0948684	0.0997914	0.100273	0.0962432	0.0969746	0.101974
tci2_wsi3.0_chr_1	14700001	14800000	2424	0.0710055	0.0679415	0.0688872	0.0744358	0.0737367	0.0652797	0.0635457	0.0725184	0.068573	0.0586391	0.0679321	0.0661077	0.0686717	0.068004	0.0759267
tci2_wsi3.0_chr_1	14800001	14900000	10355	0.104282	0.104964	0.107261	0.109403	0.107697	0.105158	0.106162	0.109167	0.106686	0.105166	0.107481	0.106217	0.110238	0.109727	0.110783
tci2_wsi3.0_chr_1	14900001	15000000	8075	0.098686	0.0930651	0.0980545	0.100417	0.100862	0.0936818	0.0980326	0.100936	0.101298	0.0919144	0.0962521	0.0962295	0.0994935	0.0999072	0.102629
tci2_wsi3.0_chr_1	15000001	15100000	8269	0.0987005	0.0985288	0.0993905	0.09637	0.0990189	0.100677	0.100361	0.0984558	0.101617	0.0998538	0.0988398	0.101744	0.0985318	0.101309	0.098886
tci2_wsi3.0_chr_1	15100001	15200000	7986	0.0996827	0.0989738	0.100253	0.0969467	0.100113	0.105508	0.106397	0.105844	0.109509	0.105008	0.10371	0.106617	0.103576	0.107272	0.105805
tci2_wsi3.0_chr_1	15200001	15300000	9646	0.093243	0.0991678	0.100564	0.100121	0.101507	0.105473	0.105465	0.107639	0.10979	0.109891	0.114206	0.11532	0.113203	0.115246	0.119483
tci2_wsi3.0_chr_1	15300001	15400000	6298	0.106641	0.109085	0.109582	0.104212	0.10322	0.107088	0.106951	0.102746	0.101675	0.108533	0.106348	0.103681	0.106818	0.103299	0.101929
tci2_wsi3.0_chr_1	15400001	15500000	11647	0.0942109	0.0933389	0.095116	0.0963493	0.0959751	0.0961041	0.0986774	0.0998349	0.0993711	0.0981152	0.100781	0.100362	0.102543	0.101827	0.103048
tci2_wsi3.0_chr_1	15500001	15600000	15543	0.0858324	0.0862303	0.0862534	0.0854459	0.085508	0.0876296	0.0872867	0.0867447	0.0877031	0.0867602	0.0870572	0.0873967	0.0869628	0.0878379	0.0869378
tci2_wsi3.0_chr_1	15600001	15700000	11538	0.0955435	0.0915532	0.0936138	0.0948703	0.093698	0.0943168	0.0952122	0.096464	0.0961309	0.0911552	0.0938279	0.092715	0.0943444	0.0940594	0.0955115
tci2_wsi3.0_chr_1	15700001	15800000	9660	0.0892026	0.0881649	0.0868541	0.0931154	0.092285	0.0872852	0.0858221	0.0916086	0.0920493	0.0856316	0.0894027	0.0899448	0.0895994	0.0895368	0.0965574
tci2_wsi3.0_chr_1	15800001	15900000	10635	0.0942494	0.0943484	0.0955569	0.0945827	0.0941003	0.0932486	0.0956718	0.0959335	0.0948988	0.0941731	0.0963281	0.0950936	0.0979666	0.0960518	0.0969875
tci2_wsi3.0_chr_1	15900001	16000000	11583	0.0997718	0.0984631	0.100694	0.100861	0.100364	0.0974495	0.0999153	0.0990134	0.0995675	0.0979577	0.0976597	0.0980517	0.100336	0.100469	0.100424
tci2_wsi3.0_chr_1	16000001	16100000	11005	0.102576	0.102211	0.102353	0.103731	0.1033	0.101064	0.101042	0.102174	0.102088	0.100925	0.10228	0.102263	0.102981	0.102754	0.103756
tci2_wsi3.0_chr_1	16100001	16200000	14805	0.0947124	0.094054	0.0944358	0.095235	0.0943902	0.0946993	0.0952712	0.0954654	0.0943407	0.0941972	0.095193	0.0946611	0.0960348	0.0950188	0.094731
tci2_wsi3.0_chr_1	16200001	16300000	11389	0.0853815	0.0844034	0.0865695	0.0879513	0.0878603	0.0840432	0.0858358	0.0859599	0.0863615	0.0846844	0.0856927	0.0856868	0.0878112	0.08763	0.0882438
tci2_wsi3.0_chr_1	16300001	16400000	12355	0.092189	0.0914515	0.0914839	0.0935496	0.0921673	0.0912825	0.0914314	0.0933806	0.0927334	0.0901489	0.0932698	0.092276	0.0931441	0.0930936	0.0944173
tci2_wsi3.0_chr_1	16400001	16500000	6859	0.120434	0.115964	0.113523	0.118833	0.116754	0.113169	0.111093	0.114788	0.113799	0.107562	0.111809	0.112098	0.110831	0.109243	0.112828
tci2_wsi3.0_chr_1	16500001	16600000	3552	0.108433	0.0973163	0.101757	0.0987112	0.0996615	0.100518	0.104897	0.104065	0.105215	0.0989157	0.0930832	0.0960249	0.0961982	0.100648	0.0952715
tci2_wsi3.0_chr_1	16600001	16700000	7120	0.113559	0.11446	0.113688	0.110206	0.111258	0.110383	0.109225	0.105752	0.106276	0.108989	0.105663	0.106584	0.10545	0.106028	0.10072
tci2_wsi3.0_chr_1	16700001	16800000	5712	0.0920914	0.0901584	0.0911596	0.0883153	0.0919625	0.0909642	0.0925996	0.0901825	0.0939098	0.0914105	0.088288	0.0912228	0.0893263	0.0929708	0.0907061
tci2_wsi3.0_chr_1	16800001	16900000	6687	0.0925458	0.091288	0.0952884	0.0947515	0.0949369	0.0909295	0.0957078	0.0954415	0.0964123	0.0938065	0.0949092	0.0956953	0.099386	0.0993956	0.101375
tci2_wsi3.0_chr_1	16900001	17000000	13888	0.0969763	0.0959828	0.0970847	0.0977348	0.0983906	0.0964146	0.0981028	0.0984477	0.0988548	0.0958599	0.0978145	0.0985575	0.0986781	0.0994918	0.0996863
tci2_wsi3.0_chr_1	17000001	17100000	12845	0.0944132	0.0943163	0.0944896	0.0966681	0.0971249	0.0955377	0.0963569	0.0989796	0.0982052	0.0945001	0.0984308	0.0976901	0.0985376	0.0984489	0.100915
tci2_wsi3.0_chr_1	17100001	17200000	12848	0.102234	0.101826	0.102963	0.10492	0.10383	0.101666	0.103667	0.105387	0.103885	0.101401	0.105013	0.103733	0.106236	0.105041	0.106883
tci2_wsi3.0_chr_1	17200001	17300000	9909	0.0956273	0.0980325	0.0987623	0.0969718	0.0958241	0.105539	0.104606	0.103896	0.103642	0.108228	0.107576	0.106427	0.106784	0.106062	0.10403
tci2_wsi3.0_chr_1	17300001	17400000	12684	0.0822917	0.0805954	0.0829993	0.084544	0.0846045	0.0791026	0.0792206	0.0825014	0.082501	0.0779238	0.080394	0.0802978	0.0824246	0.0821351	0.0841967
tci2_wsi3.0_chr_1	17400001	17500000	4732	0.0847708	0.0810295	0.0831354	0.0853808	0.0853975	0.0824356	0.083859	0.0869372	0.08926	0.0809302	0.0842206	0.0835776	0.0867189	0.0853829	0.0881738
tci2_wsi3.0_chr_1	17500001	17600000	9455	0.0579815	0.0565476	0.0573157	0.0582577	0.0571543	0.0572047	0.0589686	0.0599741	0.0593653	0.0573369	0.0583846	0.0570543	0.0600124	0.0591804	0.0602719
tci2_wsi3.0_chr_1	17600001	17700000	12150	0.0865611	0.0821579	0.0839858	0.0854582	0.0858804	0.086795	0.088971	0.0890616	0.0905614	0.0844186	0.0859595	0.0850046	0.0875223	0.0881739	0.087165
tci2_wsi3.0_chr_1	17700001	17800000	9471	0.0928193	0.0920554	0.0911975	0.0935351	0.0945147	0.0972843	0.0934647	0.0979907	0.0983775	0.0921533	0.0977334	0.098949	0.0954811	0.096301	0.100514
tci2_wsi3.0_chr_1	17800001	17900000	8254	0.0949808	0.0942626	0.0956113	0.0963251	0.0974445	0.0976632	0.100465	0.100167	0.0990493	0.0971856	0.0984493	0.0986326	0.101129	0.100595	0.101857
tci2_wsi3.0_chr_1	17900001	18000000	8998	0.0872372	0.0893291	0.0908141	0.0932806	0.0926887	0.089375	0.0905093	0.0906713	0.0910131	0.0919396	0.0929349	0.092366	0.0953265	0.0945513	0.0954679
tci2_wsi3.0_chr_1	18000001	18100000	9272	0.0944777	0.0919494	0.0920349	0.0950127	0.0919976	0.0937518	0.093894	0.0976287	0.0943405	0.0908908	0.0926822	0.0912004	0.0944711	0.0920774	0.0928929
tci2_wsi3.0_chr_1	18100001	18200000	17960	0.0954235	0.0942287	0.095112	0.0960506	0.0962254	0.0945027	0.095651	0.0961974	0.0972131	0.0935262	0.095541	0.0954576	0.0965582	0.0968047	0.0975544
tci2_wsi3.0_chr_1	18200001	18300000	11502	0.100673	0.0991109	0.100841	0.102677	0.104704	0.0973818	0.0995308	0.100492	0.101333	0.0980276	0.099265	0.0999566	0.100646	0.101935	0.103423
tci2_wsi3.0_chr_1	18300001	18400000	11755	0.0889602	0.0884215	0.0900812	0.0924268	0.0920257	0.0904882	0.0925156	0.0933721	0.0936389	0.0923185	0.0933334	0.093069	0.0952771	0.0945865	0.0960339
tci2_wsi3.0_chr_1	18400001	18500000	15549	0.0898758	0.0884856	0.0887471	0.089963	0.0904963	0.0901177	0.0906203	0.0926544	0.0928122	0.0887171	0.0895581	0.0894426	0.0906986	0.0908254	0.0924001
tci2_wsi3.0_chr_1	18500001	18600000	12293	0.102354	0.102079	0.10309	0.102273	0.103693	0.103923	0.104446	0.103873	0.106365	0.104633	0.104622	0.105525	0.105206	0.106314	0.104865
tci2_wsi3.0_chr_1	18600001	18700000	4213	0.095152	0.0912236	0.0924294	0.0984254	0.0957627	0.0891855	0.0909964	0.0959982	0.0943542	0.0897297	0.0941341	0.0920094	0.0949799	0.0932141	0.0972806
tci2_wsi3.0_chr_1	18700001	18800000	9217	0.0973188	0.100912	0.102073	0.101228	0.101217	0.0983416	0.100888	0.0983557	0.0984742	0.102437	0.101722	0.101021	0.105199	0.10427	0.102056
tci2_wsi3.0_chr_1	18800001	18900000	12379	0.0979428	0.0987401	0.0977776	0.0994517	0.0979523	0.0999569	0.09903	0.0997787	0.0983371	0.0993159	0.100811	0.0993475	0.0999944	0.0983309	0.0991259
tci2_wsi3.0_chr_1	18900001	19000000	14337	0.0885715	0.0875911	0.0879228	0.0861852	0.0865187	0.0888068	0.0892424	0.0875285	0.0878339	0.0875627	0.086221	0.0866764	0.0865439	0.0870395	0.0856523
tci2_wsi3.0_chr_1	19000001	19100000	10572	0.06133	0.0692211	0.0690939	0.0630603	0.0635456	0.0632883	0.0634911	0.0573062	0.0576956	0.071	0.0650705	0.0654064	0.0649058	0.0653361	0.0606679
tci2_wsi3.0_chr_1	19100001	19200000	9254	0.053124	0.0644243	0.0642228	0.0539226	0.0555074	0.0562312	0.0563098	0.0474917	0.0480304	0.0670484	0.0570108	0.057607	0.0568523	0.057681	0.0498091
tci2_wsi3.0_chr_1	19200001	19300000	8069	0.0812106	0.0837279	0.0841629	0.0829455	0.0800095	0.0829386	0.0828579	0.0819611	0.0792599	0.0850271	0.0838998	0.0816539	0.0837731	0.0814188	0.0803957
tci2_wsi3.0_chr_1	19300001	19400000	13274	0.0990593	0.0973642	0.097958	0.0967316	0.0972555	0.0978229	0.0993106	0.0977196	0.098534	0.0964955	0.0961209	0.0965075	0.0969277	0.0974995	0.0966569
tci2_wsi3.0_chr_1	19400001	19500000	17734	0.0564503	0.0572703	0.057567	0.0555276	0.0554312	0.0561557	0.0564805	0.0548315	0.0544061	0.057091	0.055328	0.0551127	0.055981	0.0554336	0.0539278
tci2_wsi3.0_chr_1	19500001	19600000	11325	0.0911604	0.0914783	0.0911386	0.0928546	0.0924649	0.0923781	0.0922213	0.0926831	0.0928904	0.0920445	0.0930773	0.0935339	0.0925025	0.0936587	0.0938831
tci2_wsi3.0_chr_1	19600001	19700000	11249	0.0999384	0.0974616	0.0986976	0.102561	0.102942	0.0984134	0.0999403	0.103142	0.103858	0.0963898	0.100312	0.1013	0.101867	0.103126	0.105614
tci2_wsi3.0_chr_1	19700001	19800000	11931	0.0993563	0.0986078	0.100172	0.103102	0.101616	0.0999961	0.100349	0.103494	0.102454	0.0991012	0.103818	0.101992	0.104763	0.103573	0.105135
tci2_wsi3.0_chr_1	19800001	19900000	15003	0.0829954	0.0820259	0.0824595	0.0853065	0.0862014	0.0818843	0.0832962	0.0854915	0.0866452	0.0806587	0.0840825	0.0850585	0.0852063	0.0860831	0.08912
tci2_wsi3.0_chr_1	19900001	20000000	9935	0.0832942	0.0831496	0.0815691	0.0830194	0.0821936	0.0858147	0.0852766	0.0847283	0.0856434	0.0859447	0.0864642	0.0871292	0.0850713	0.0857734	0.0850468
tci2_wsi3.0_chr_1	20000001	20100000	15459	0.0944287	0.0927456	0.0948356	0.0940039	0.0942947	0.0924634	0.0945596	0.0942583	0.0941452	0.0921035	0.0923103	0.0925078	0.0938026	0.0942804	0.0936077
tci2_wsi3.0_chr_1	20100001	20200000	8327	0.091797	0.088074	0.088791	0.0942205	0.0960411	0.0904502	0.0913922	0.0972066	0.0981147	0.0862879	0.0914361	0.092428	0.0915763	0.0936947	0.100476
tci2_wsi3.0_chr_1	20200001	20300000	8175	0.103632	0.103615	0.105913	0.10823	0.108154	0.104351	0.107119	0.10823	0.109334	0.105531	0.107315	0.108065	0.10998	0.109855	0.111137
tci2_wsi3.0_chr_1	20300001	20400000	8048	0.0838962	0.0860887	0.0874877	0.0849408	0.0851991	0.0844293	0.0862976	0.0836271	0.0833131	0.0872963	0.0848162	0.0849303	0.0864464	0.0857854	0.0833838
tci2_wsi3.0_chr_1	20400001	20500000	5150	0.0643022	0.0694772	0.0688257	0.0666828	0.0684961	0.0704882	0.070083	0.0678076	0.0699718	0.075325	0.0731771	0.0750262	0.0729425	0.0748098	0.0726943
tci2_wsi3.0_chr_1	20500001	20600000	9982	0.0981226	0.0997633	0.100465	0.0967393	0.0965644	0.0984943	0.0993585	0.0955661	0.0958462	0.0999612	0.0965649	0.0972537	0.097311	0.097676	0.0939252
tci2_wsi3.0_chr_1	20600001	20700000	10309	0.0994853	0.0913377	0.094146	0.0903471	0.0913154	0.0939381	0.097325	0.0918778	0.0931605	0.0899348	0.0864773	0.0870711	0.0885666	0.0895702	0.0851518
tci2_wsi3.0_chr_1	20700001	20800000	11891	0.116586	0.11716	0.116727	0.119264	0.118545	0.117465	0.116725	0.119493	0.118563	0.116198	0.119696	0.118414	0.119219	0.117819	0.120082
tci2_wsi3.0_chr_1	20800001	20900000	7924	0.102533	0.100681	0.101335	0.103895	0.10551	0.0997206	0.101638	0.103833	0.105163	0.09806	0.100936	0.102258	0.103049	0.104307	0.107051
tci2_wsi3.0_chr_1	20900001	21000000	7457	0.108445	0.12258	0.123506	0.116247	0.121718	0.124439	0.125736	0.119487	0.123567	0.134465	0.131178	0.134424	0.131628	0.13559	0.127107
tci2_wsi3.0_chr_1	21000001	21100000	7248	0.125286	0.128476	0.12873	0.125595	0.124522	0.125763	0.12448	0.121696	0.121664	0.12654	0.125468	0.125072	0.124539	0.123538	0.120586
tci2_wsi3.0_chr_1	21100001	21200000	13221	0.110741	0.110827	0.111586	0.11026	0.1111	0.110908	0.112196	0.110296	0.111316	0.111116	0.109764	0.111006	0.110934	0.112406	0.109511
tci2_wsi3.0_chr_1	21200001	21300000	6247	0.112653	0.114591	0.113752	0.114454	0.112492	0.11674	0.115772	0.115203	0.113558	0.115	0.115624	0.114514	0.114837	0.114661	0.112564
tci2_wsi3.0_chr_1	21300001	21400000	7650	0.10503	0.102432	0.103603	0.102521	0.104206	0.107121	0.107654	0.107888	0.108192	0.105538	0.106135	0.106128	0.1076	0.109292	0.109238
tci2_wsi3.0_chr_1	21400001	21500000	5450	0.0993484	0.101186	0.102372	0.0956026	0.0968053	0.099976	0.0991203	0.0954738	0.0971119	0.104752	0.0980564	0.0989635	0.0972182	0.097248	0.094909
tci2_wsi3.0_chr_1	21500001	21600000	9733	0.0638408	0.0640924	0.0644354	0.064882	0.0650707	0.0628176	0.0639817	0.0645509	0.0641413	0.0635435	0.0643367	0.0645559	0.0656458	0.0660275	0.0655351
tci2_wsi3.0_chr_1	21600001	21700000	13065	0.091747	0.0883713	0.0903582	0.0909459	0.0897426	0.0907438	0.0920282	0.0930848	0.0920147	0.0894326	0.0905914	0.0892518	0.0923799	0.091276	0.0908667
tci2_wsi3.0_chr_1	21700001	21800000	10859	0.0881254	0.0841998	0.0834476	0.0863951	0.0873436	0.0846774	0.085239	0.0882246	0.0895637	0.0819049	0.0848938	0.0851751	0.0852805	0.0853142	0.0882443
tci2_wsi3.0_chr_1	21800001	21900000	5184	0.0912443	0.0895425	0.0913065	0.0945036	0.0934349	0.0902072	0.0931309	0.0940248	0.0948141	0.0917486	0.0928508	0.0905408	0.0952067	0.093359	0.0963488
tci2_wsi3.0_chr_1	21900001	22000000	15202	0.105001	0.104345	0.105423	0.106704	0.106264	0.103037	0.104907	0.106309	0.105816	0.103193	0.10449	0.10409	0.106457	0.106302	0.106591
tci2_wsi3.0_chr_1	22000001	22100000	12161	0.0887131	0.0876852	0.0873932	0.0891716	0.0884831	0.0914451	0.0916343	0.0934875	0.0924078	0.0903596	0.0917609	0.0905268	0.0920096	0.0914837	0.0936573
tci2_wsi3.0_chr_1	22100001	22200000	8100	0.0877523	0.0840505	0.0837525	0.0887844	0.0888107	0.0907274	0.089794	0.0950203	0.0955609	0.0871554	0.0924893	0.0926393	0.0914562	0.0924073	0.0972071
tci2_wsi3.0_chr_1	22200001	22300000	9616	0.108904	0.10971	0.111033	0.112804	0.11152	0.106328	0.108876	0.109889	0.108754	0.107975	0.109484	0.108802	0.111458	0.110917	0.11099
tci2_wsi3.0_chr_1	22300001	22400000	11990	0.101273	0.101934	0.103669	0.100119	0.0999318	0.102947	0.104596	0.100389	0.100977	0.10361	0.101006	0.101457	0.102462	0.102561	0.0993721
tci2_wsi3.0_chr_1	22400001	22500000	9477	0.0718987	0.0721964	0.0729331	0.0743809	0.0741588	0.0714669	0.0719432	0.073664	0.074052	0.0720939	0.0740232	0.0734623	0.0744166	0.0754565	0.0765618
tci2_wsi3.0_chr_1	22500001	22600000	11464	0.0878336	0.0876086	0.0879208	0.0880859	0.0880638	0.0882003	0.0884991	0.0883602	0.0889093	0.0877317	0.0884249	0.0891026	0.0885106	0.0893396	0.0882742
tci2_wsi3.0_chr_1	22600001	22700000	16972	0.0799633	0.0786312	0.0784568	0.0800676	0.0808157	0.078142	0.0776521	0.0793009	0.0799428	0.0761052	0.0782204	0.0788839	0.0777961	0.078619	0.0801773
tci2_wsi3.0_chr_1	22700001	22800000	10384	0.0903699	0.088102	0.0860519	0.0918704	0.0896383	0.0876999	0.0858286	0.0905893	0.0886666	0.0842217	0.0884405	0.0870086	0.0880334	0.0851275	0.0913651
tci2_wsi3.0_chr_1	22800001	22900000	11939	0.0975341	0.0969724	0.096024	0.0981262	0.0986566	0.0988958	0.0979483	0.0992715	0.09966	0.0966614	0.0999593	0.100396	0.0982547	0.0986758	0.100252
tci2_wsi3.0_chr_1	22900001	23000000	12714	0.094126	0.0944027	0.0935073	0.0951243	0.0961024	0.0964317	0.0972838	0.09763	0.0988259	0.0957673	0.0973949	0.0981131	0.0972704	0.0982166	0.0982493
tci2_wsi3.0_chr_1	23000001	23100000	4693	0.0974526	0.0944613	0.0984778	0.104583	0.106755	0.0933317	0.0982933	0.10593	0.107831	0.0949848	0.0999264	0.103365	0.105738	0.106535	0.115287
tci2_wsi3.0_chr_1	23100001	23200000	4952	0.104708	0.104758	0.109873	0.103612	0.102776	0.107998	0.111989	0.107164	0.107465	0.108055	0.104486	0.105092	0.107543	0.107807	0.104358
tci2_wsi3.0_chr_1	23200001	23300000	11441	0.104862	0.10452	0.103106	0.10781	0.109546	0.105009	0.104738	0.109097	0.110238	0.102875	0.107273	0.107941	0.107392	0.107621	0.112222
tci2_wsi3.0_chr_1	23300001	23400000	10734	0.0881986	0.0901896	0.092014	0.0945888	0.0935928	0.0889478	0.0901621	0.0917132	0.091559	0.0903636	0.0934554	0.0932035	0.0953455	0.0948514	0.0968929
tci2_wsi3.0_chr_1	23400001	23500000	13373	0.0912123	0.0897053	0.0909752	0.0936875	0.0917979	0.0888723	0.0899407	0.0930917	0.0911957	0.0881137	0.0911069	0.0899064	0.0917607	0.09063	0.091862
tci2_wsi3.0_chr_1	23500001	23600000	8509	0.106316	0.102817	0.105675	0.106158	0.107845	0.107009	0.108352	0.109086	0.110461	0.108104	0.109784	0.11167	0.110706	0.1133	0.114279
tci2_wsi3.0_chr_1	23600001	23700000	7265	0.124307	0.123458	0.124531	0.124936	0.124461	0.125167	0.126986	0.126061	0.125516	0.125713	0.124624	0.125153	0.126143	0.126643	0.125432
tci2_wsi3.0_chr_1	23700001	23800000	7035	0.124658	0.125467	0.124699	0.128632	0.127831	0.123837	0.123559	0.127455	0.126967	0.122717	0.127514	0.127208	0.127207	0.126788	0.129584
tci2_wsi3.0_chr_1	23800001	23900000	8551	0.102379	0.101714	0.0998251	0.105623	0.104922	0.102341	0.102684	0.109086	0.107955	0.100975	0.105559	0.105538	0.106647	0.105976	0.111795
tci2_wsi3.0_chr_1	23900001	24000000	13125	0.103548	0.101579	0.103353	0.107848	0.106301	0.103268	0.105427	0.109506	0.109002	0.102192	0.10673	0.10617	0.108279	0.108422	0.111532
tci2_wsi3.0_chr_1	24000001	24100000	9968	0.0843172	0.0833545	0.083959	0.0892098	0.0874712	0.0840127	0.0859541	0.0902822	0.0880535	0.0852661	0.0895936	0.0878596	0.0913856	0.08893	0.0934034
tci2_wsi3.0_chr_1	24100001	24200000	10574	0.0782071	0.0776391	0.078721	0.0798819	0.0794216	0.0774509	0.0787751	0.0792495	0.0792266	0.0769327	0.078489	0.07762	0.0794174	0.07925	0.0798387
tci2_wsi3.0_chr_1	24200001	24300000	8649	0.0951506	0.095044	0.0970075	0.099949	0.100582	0.0978048	0.100937	0.104091	0.104945	0.0992902	0.103343	0.104861	0.106235	0.108012	0.108869
tci2_wsi3.0_chr_1	24300001	24400000	12170	0.0999852	0.100185	0.101071	0.102523	0.101236	0.100726	0.101187	0.102673	0.101588	0.100571	0.103762	0.101885	0.103177	0.102352	0.103227
